m,n,k,lda,ldb,ldc,offa,offb,offc,alpha,beta,order,transa,transb,side,uplo,diag,function,device,library,numQueues,label,GFLOPS
1408,1408,1408,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1770.98
1416,1416,1416,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1657.63
1424,1424,1424,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1675.51
1432,1432,1432,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1708.86
1440,1440,1440,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1853.36
1448,1448,1448,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1659.34
1456,1456,1456,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1679.41
1464,1464,1464,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1701.39
1472,1472,1472,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1661.38
1480,1480,1480,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1738.48
1488,1488,1488,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1892.76
1496,1496,1496,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1697.45
1504,1504,1504,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,zgemm,gpu,clblas,4,S9150_14.50.2,1717.86
