m,n,k,lda,ldb,ldc,offa,offb,offc,alpha,beta,order,transa,transb,side,uplo,diag,function,device,library,numQueues,label,GFLOPS
896,896,896,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,2551.15
904,904,904,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1346.09
912,912,912,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1554.92
920,920,920,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1395.0
928,928,928,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1737.86
936,936,936,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1375.87
944,944,944,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1502.76
952,952,952,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1420.9
960,960,960,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,2496.19
968,968,968,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1407.31
976,976,976,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1589.31
984,984,984,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1448.41
992,992,992,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1830.78
1000,1000,1000,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1434.17
1008,1008,1008,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1593.39
1016,1016,1016,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,1308.82
1024,1024,1024,0,0,0,0,0,0,1.0,1.0,column,none,transpose,left,upper,unit,sgemm,gpu,clblas,4,S9150_14.50.2,2743.3
