m,n,k,lda,ldb,ldc,offa,offb,offc,alpha,beta,order,transa,transb,side,uplo,diag,function,device,library,numQueues,label,GFLOPS
1768,1768,1768,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3003.87
1776,1776,1776,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3038.32
1784,1784,1784,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3063.65
1792,1792,1792,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3087.52
1800,1800,1800,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2907.75
1808,1808,1808,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2933.01
1816,1816,1816,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2946.65
1824,1824,1824,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2981.95
1832,1832,1832,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3004.08
1840,1840,1840,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3018.34
1848,1848,1848,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3069.57
1856,1856,1856,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3105.58
1864,1864,1864,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2913.45
1872,1872,1872,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2928.96
1880,1880,1880,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2950.1
1888,1888,1888,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2982.18
1896,1896,1896,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3000.7
1904,1904,1904,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3049.2
1912,1912,1912,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3051.42
1920,1920,1920,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3076.58
1928,1928,1928,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2892.53
1936,1936,1936,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2925.99
1944,1944,1944,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2957.38
1952,1952,1952,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3006.21
1960,1960,1960,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2999.06
1968,1968,1968,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3042.49
1976,1976,1976,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3053.24
1984,1984,1984,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3068.05
1992,1992,1992,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2869.3
2000,2000,2000,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2897.74
2008,2008,2008,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2920.77
2016,2016,2016,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2963.82
2024,2024,2024,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3005.15
2032,2032,2032,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3060.14
2040,2040,2040,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3080.01
2048,2048,2048,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3112.16
2056,2056,2056,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2947.41
2064,2064,2064,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2976.71
2072,2072,2072,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2992.87
2080,2080,2080,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2999.03
2088,2088,2088,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2997.7
2096,2096,2096,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3038.88
2104,2104,2104,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3065.8
2112,2112,2112,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3081.79
2120,2120,2120,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2897.6
2128,2128,2128,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2921.54
2136,2136,2136,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2937.93
2144,2144,2144,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2984.81
2152,2152,2152,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3010.1
2160,2160,2160,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3005.06
2168,2168,2168,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3027.68
2176,2176,2176,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3055.71
2184,2184,2184,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2896.12
2192,2192,2192,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2940.32
2200,2200,2200,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2936.23
2208,2208,2208,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2956.04
2216,2216,2216,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2991.5
2224,2224,2224,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3020.85
2232,2232,2232,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3043.31
2240,2240,2240,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3071.14
2248,2248,2248,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2962.22
2256,2256,2256,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2983.75
2264,2264,2264,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2959.5
2272,2272,2272,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2969.98
2280,2280,2280,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2983.73
2288,2288,2288,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3008.4
2296,2296,2296,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3036.04
2304,2304,2304,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3065.38
2312,2312,2312,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2946.9
2320,2320,2320,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2975.45
2328,2328,2328,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3008.22
2336,2336,2336,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3032.88
2344,2344,2344,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3043.95
2352,2352,2352,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3077.88
2360,2360,2360,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3101.14
2368,2368,2368,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3115.06
2376,2376,2376,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2959.39
2384,2384,2384,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2962.33
2392,2392,2392,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3018.99
2400,2400,2400,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3011.09
2408,2408,2408,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2987.67
2416,2416,2416,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3010.32
2424,2424,2424,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3023.62
2432,2432,2432,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3067.14
2440,2440,2440,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2933.93
2448,2448,2448,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2931.89
2456,2456,2456,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2960.72
2464,2464,2464,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2978.18
2472,2472,2472,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2998.78
2480,2480,2480,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3033.84
2488,2488,2488,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3034.93
2496,2496,2496,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3045.05
2504,2504,2504,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2941.6
2512,2512,2512,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2966.91
2520,2520,2520,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2972.83
2528,2528,2528,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2971.36
2536,2536,2536,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3012.83
2544,2544,2544,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3067.86
2552,2552,2552,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3093.11
2560,2560,2560,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3084.8
2568,2568,2568,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2928.78
2576,2576,2576,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2943.9
2584,2584,2584,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2965.3
2592,2592,2592,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2994.21
2600,2600,2600,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3027.15
2608,2608,2608,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3058.38
2616,2616,2616,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3093.92
2624,2624,2624,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3119.14
2632,2632,2632,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2985.8
2640,2640,2640,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3010.18
2648,2648,2648,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3022.89
2656,2656,2656,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3050.24
2664,2664,2664,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3044.24
2672,2672,2672,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3054.2
2680,2680,2680,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3054.23
2688,2688,2688,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3082.19
2696,2696,2696,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2932.35
2704,2704,2704,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2951.16
2712,2712,2712,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2969.06
2720,2720,2720,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3000.14
2728,2728,2728,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3017.6
2736,2736,2736,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3024
2744,2744,2744,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3041.11
2752,2752,2752,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3062.68
2760,2760,2760,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2942.13
2768,2768,2768,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2965.17
2776,2776,2776,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2970.41
2784,2784,2784,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2992.29
2792,2792,2792,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3017.92
2800,2800,2800,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3061.67
2808,2808,2808,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3073.09
2816,2816,2816,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3053.25
2824,2824,2824,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2946.35
2832,2832,2832,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3012.06
2840,2840,2840,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3039.65
2848,2848,2848,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3062.41
2856,2856,2856,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3050.89
2864,2864,2864,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3057.75
2872,2872,2872,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3049.37
2880,2880,2880,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3073.47
2888,2888,2888,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2972.76
2896,2896,2896,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2996.56
2904,2904,2904,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3021.82
2912,2912,2912,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3049.54
2920,2920,2920,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3066.45
2928,2928,2928,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3097.8
2936,2936,2936,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3111.75
2944,2944,2944,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3135.54
2952,2952,2952,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3008.08
2960,2960,2960,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2999.39
2968,2968,2968,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3002.79
2976,2976,2976,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3028.36
2984,2984,2984,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3011.62
2992,2992,2992,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3030.25
3000,3000,3000,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3040.16
3008,3008,3008,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3073.83
3016,3016,3016,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2957.03
3024,3024,3024,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2963.99
3032,3032,3032,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2979.24
3040,3040,3040,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2998.66
3048,3048,3048,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3008.86
3056,3056,3056,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3044.01
3064,3064,3064,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3052.5
3072,3072,3072,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3069.8
3080,3080,3080,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2961.62
3088,3088,3088,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2998.01
3096,3096,3096,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3014.55
3104,3104,3104,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3024.98
3112,3112,3112,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3026.02
3120,3120,3120,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3080.3
3128,3128,3128,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3107.83
3136,3136,3136,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3126.29
3144,3144,3144,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3018.52
3152,3152,3152,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3037.98
3160,3160,3160,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3007.71
3168,3168,3168,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3011.98
3176,3176,3176,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3037.9
3184,3184,3184,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3068.53
3192,3192,3192,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3086.99
3200,3200,3200,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3110.42
3208,3208,3208,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3012.36
3216,3216,3216,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3040.23
3224,3224,3224,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3057.35
3232,3232,3232,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3077.32
3240,3240,3240,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3070.76
3248,3248,3248,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3067.93
3256,3256,3256,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3081.49
3264,3264,3264,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3075.63
3272,3272,3272,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2954.93
3280,3280,3280,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2971.32
3288,3288,3288,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2981.97
3296,3296,3296,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3017.61
3304,3304,3304,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3023.63
3312,3312,3312,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3030.12
3320,3320,3320,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3045.45
3328,3328,3328,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3063.03
3336,3336,3336,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2962.74
3344,3344,3344,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2993.22
3352,3352,3352,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3003.23
3360,3360,3360,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3017.66
3368,3368,3368,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3045.47
3376,3376,3376,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3066.84
3384,3384,3384,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3080.41
3392,3392,3392,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3070.27
3400,3400,3400,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2973.07
3408,3408,3408,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3030.62
3416,3416,3416,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3052.44
3424,3424,3424,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3070.29
3432,3432,3432,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3084.38
3440,3440,3440,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3104.29
3448,3448,3448,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3085.81
3456,3456,3456,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3074.83
3464,3464,3464,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,2993.07
3472,3472,3472,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3011.26
3480,3480,3480,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3031.91
3488,3488,3488,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3054.03
3496,3496,3496,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,cgemm,gpu,cublas,1,K40,3075.01
