m,n,k,lda,ldb,ldc,offa,offb,offc,alpha,beta,order,transa,transb,side,uplo,diag,function,device,library,numQueues,label,GFLOPS
1264,1264,1264,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1169.7
1272,1272,1272,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1185.99
1280,1280,1280,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1203.58
1288,1288,1288,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1129.7
1296,1296,1296,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1145.87
1304,1304,1304,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1153.55
1312,1312,1312,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1171.13
1320,1320,1320,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1157.76
1328,1328,1328,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1167.77
1336,1336,1336,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1177.86
1344,1344,1344,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1199.06
1352,1352,1352,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1133.25
1360,1360,1360,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1151.32
1368,1368,1368,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1159.58
1376,1376,1376,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1174.4
1384,1384,1384,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1151.88
